,0
42238,19675.509
42239,6342.388000000001
42240,2683.279
42241,14306.718000000003
42242,1023.0930000000001
42243,39470.352
42244,33.891000000000005
42245,271.28799999999995
42246,9266.253
42247,53269.998999999996
42248,5217.759
42249,43105.349
42250,16335.374000000002
42251,6270.863
42252,1296.0490000000002
42253,67916.416
42254,3932.522
42255,4197.846
42256,203.044
42257,1044.1820000000002
42258,11263.933
42259,28077.854
42260,53584.194
42261,9498.497
42262,56761.899
42263,8385.158
42264,29.324
42265,13984.708999999999
42266,40877.09000000001
42267,1307.905
42268,27801.032
42269,58836.985
42270,5475.409
42271,22410.57
42272,43504.742000000006
42273,12930.566000000003
42274,5702.472
42275,73496.13500000001
42276,48012.871
42277,5852.896
42278,6.052
42279,4759.450999999999
42280,1891.4160000000004
42281,3609.6349999999998
42282,4971.252
42283,8428.985999999999
42284,6583.302000000001
42285,1955.0
42286,9693.362000000003
42287,151.612
42288,30780.989
42289,1345.448
42290,4000.869
42291,19705.285000000003
42292,34973.971000000005
42293,15910.441
42294,47.196000000000005
42295,3421.809
42296,16362.648000000001
42297,37668.653999999995
42298,4097.3369999999995
42299,90.242
42300,29774.662
42301,661.2860000000001
42302,36611.463
42303,948.6139999999999
42304,16017.357
42305,2487.2229999999995
42306,6477.119000000001
42307,64264.248999999996
42308,30198.188000000002
42309,15883.9
42310,2376.7
42311,6681.9220000000005
42312,19703.947999999997
42313,20629.122
42314,9793.283
42315,98468.75000000001
42316,4579.493
42317,61157.47700000001
42318,11924.126999999999
42319,21502.904
42320,2704.814
42321,875.318
42322,14408.275999999998
42323,63.976
42324,1384.289
42325,3432.429
42326,26265.242
42327,3574.315
42328,1267.752
42329,3492.1169999999997
42330,6843.942
42331,178.79199999999997
42332,19461.063000000002
42333,7330.754999999999
42334,19058.277000000002
42335,41599.84999999999
42336,54469.443999999996
42337,28789.798000000003
42338,28389.231000000007
42339,7181.049000000001
42340,2524.8119999999994
42341,8165.413000000002
42342,6526.245
42343,2535.0520000000006
42344,2486.1130000000003
42345,3383.8759999999993
42346,83.91999999999999
42347,35514.526
42348,13203.384000000002
42349,11027.462000000001
42350,17565.539
42351,10094.918000000001
42352,3268.512
42353,18.549
42354,24366.213
42355,7575.790000000001
42356,21838.370999999996
42357,893.7760000000002
42358,72.941
42359,41362.977
42360,37285.903000000006
42361,2656.957
42362,5374.298999999999
42363,3302.375
42364,46594.012
42365,3606.225
42366,17024.544
42367,1580.3780000000002
42368,7617.703000000001
42369,3089.873
42370,6072.549000000001
42371,28707.944
42372,42070.03600000001
42373,1906.9120000000003
42374,3397.3259999999996
42375,3237.7439999999997
42376,1066.66
42377,2208.3959999999997
42378,17875.834
42379,83.326
42380,12546.273000000001
42381,24596.654
42382,244.01799999999997
42383,2379.177
42384,947.8189999999998
42385,19649.441000000003
42386,28832.654000000002
42387,13123.703
42388,202.13000000000002
42389,15950.809
42390,2083.8
42391,9523.973000000002
42392,16509.288
42393,1244.2
42394,69033.06100000002
42395,2328.799
42396,61654.60599999999
42397,6995.081999999999
42398,21423.445
42399,80860.294
42400,12757.143000000002
42401,3208.755
42402,12377.945
42403,8100.555
42404,5281.706
42405,13934.433
42406,5176.348999999999
42407,13778.739999999996
42408,3869.3189999999995
42409,1927.7
42410,15086.544
42411,7741.617
42412,31399.32
42413,4100.82
42414,1999.7
42415,4444.864
42416,819.202
42417,5.7589999999999995
42418,73025.44000000002
42419,3593.582
42420,10954.212
42421,616.1140000000001
42422,17056.409999999996
42423,4716.784
42424,23817.322999999997
42425,87326.59899999999
42426,225.82200000000003
42427,2334.0989999999997
42428,30205.47
42429,33413.76299999999
42430,53374.04
42431,89086.014
42432,304.804
42433,2979.931
42434,13426.715
42435,7254.8
42436,1667.029
42437,11126.980000000001
42438,12349.580999999998
42439,28.472999999999995
42440,61316.868
42441,31496.696999999996
42442,70460.5
42443,67075.85
42444,14269.024
42445,27729.201
42446,7315.781
42447,1560.497
42448,184.18
42449,1523.5829999999999
42450,895.025
42451,22298.694
42452,9445.157
42453,4617.929999999999
42454,13856.070000000002
42455,1446.322
42456,1998.0699999999997
42457,18473.957000000002
42458,40985.458999999995
42459,33608.658
42460,1821.986
42461,15039.564000000002
42462,876.8300000000002
42463,12489.373
42464,583.373
42465,236.871
42466,5856.064
42467,8400.689
42468,24386.473
42469,5557.998
42470,951.751
42471,764.4480000000001
42472,8229.422999999999
42473,728.5430000000001
42474,101214.37600000002
42475,5354.809
42476,1562.401
42477,28093.458999999995
42478,4678.851
42479,32484.306999999993
42480,2039.524
42481,2289.3
42482,26087.901999999995
42483,107138.92199999998
42484,8563.754
42485,36149.547
42486,6612.444
42487,50755.002
42488,12084.192
42489,9399.986
42490,7289.096
42491,25295.260000000002
42492,69791.30600000001
42493,23118.675999999996
42494,21693.792999999998
42495,5221.678999999999
42496,148.19400000000002
42497,1098.022
42498,60.701999999999984
42499,2967.6230000000005
42500,40043.22
42501,3712.522
42502,1874.1440000000002
42503,2622.836
42504,13182.095000000001
42505,100.66
42506,23818.268
42507,3764.5099999999998
42508,1080.667
42509,29792.066
42510,10051.041000000001
42511,44066.936
42512,1354.0380000000002
42513,7547.289
42514,4778.013999999999
42515,6852.173
42516,6605.2840000000015
42517,63255.84099999999
42518,32540.954000000005
42519,6806.226
42520,5.7
42521,15579.903000000002
42522,35194.772000000004
42523,24539.582
42524,3759.4509999999996
42525,1554.364
42526,8463.249
42527,26215.288999999997
42528,24330.089
42529,9998.374
42530,12264.889
42531,41803.605
42532,6201.275
42533,424.062
42534,21998.549
42535,15567.992000000002
42536,67176.952
42537,4319.294
42538,4368.1720000000005
42539,14619.804999999998
42540,4115.22
42541,18102.878999999997
42542,15315.453
42543,14606.497
42544,116398.31099999999
42545,9684.099
42546,15146.988999999998
42547,3180.287
42548,532.953
42549,5348.177000000001
42550,15368.176000000001
42551,17067.696000000004
42552,941.0
42553,43618.339
42554,13710.444999999998
42555,1798.5009999999997
42556,6618.861
42557,14571.964000000002
42558,12785.783000000001
42559,7714.273999999999
42560,71043.74100000001
42561,23308.252
42562,46299.03599999999
42563,10806.969000000001
42564,4710.174
42565,2568.568
42566,1637.4699999999998
42567,7173.791
42568,1056.4029999999998
42569,8360.479000000001
42570,1391.577
42571,19322.407
42572,25669.444
42573,3656.5660000000003
42574,5051.034000000001
42575,26582.907
42576,2107.6179999999995
42577,58676.35399999999
42578,16263.852000000003
42579,1246.5799999999997
42580,10479.815999999999
42581,16750.66
42582,55.163
42583,8517.106
42584,5080.589
42585,7968.721999999999
42586,37.720000000000006
42587,40774.588
42588,3626.785
42589,59.062
42590,598.62
42591,50276.42099999999
42592,14683.858000000002
42593,26088.877
42594,569.947
42595,6286.731
42596,5565.272
42597,22871.269
42598,22079.771
42599,12488.579000000002
42600,63452.05499999999
42601,57574.81100000001
42602,4978.3279999999995
42603,14377.116999999998
42604,2008.7900000000004
42605,2945.3460000000005
42606,35749.35400000001
42607,17069.763
42608,5695.587000000001
42609,1663.559
42610,51125.76099999999
42611,12022.201000000001
42612,847.0
42613,773.875
42614,3725.47
42615,7976.267999999999
42616,1102.734
42617,20256.686999999998
42618,77742.99000000002
42619,15419.660999999998
42620,1673.188
42621,9670.268
42622,37486.60399999999
42623,12548.631000000001
42624,12744.361
42625,2839.5389999999998
42626,5939.021000000001
42627,9332.323999999999
42628,37360.005000000005
42629,11799.604
42630,60617.992000000006
42631,60617.141
42632,7.707000000000001
42633,71252.638
42634,17999.239999999998
42635,1563.433
42636,485.42300000000006
42637,700.8109999999999
42638,13097.006
42639,22474.328999999998
42640,5279.728999999999
42641,8306.094
42642,11092.655999999999
42643,82146.49799999999
42644,56058.849
42645,4638.974
42646,1079.527
42647,1290.466
42648,23595.522999999997
42649,19855.972
42650,19783.479
42651,7233.842999999999
42652,58244.436
42653,35433.689
42654,483.457
42655,5225.871
42656,3926.12
42657,5828.469999999999
42658,5520.432
42659,55864.189
42660,1698.0970000000002
42661,15400.043000000001
42662,13624.583999999999
42663,920.4110000000001
42664,4568.032000000001
42665,7537.331
42666,19807.693
42667,106760.00399999999
42668,18702.693000000003
42669,13333.369999999999
42670,250.923
42671,5271.109
42672,8772.22
42673,88204.604
42674,47094.141
42675,5984.137
42676,12030.458
42677,609.202
42678,9646.056
42679,6362.991
42680,9010.928
42681,26084.379999999997
42682,1931.1809999999998
42683,683.7160000000001
42684,2743.249
42685,1118.945
42686,38331.10600000001
42687,3182.3230000000003
42688,48385.14200000001
42689,49.504
42690,17186.324
42691,211.5
42692,7.544000000000001
42693,24750.601000000002
42694,28443.822000000004
42695,9977.189
42696,2397.2259999999997
42697,16622.405000000006
42698,5296.679999999999
42699,1399.2789999999998
42700,17402.046000000002
42701,82145.902
42702,645.8359999999999
42703,2485.1329999999994
42704,861.5
42705,1411.3020000000001
42706,10789.395
42707,66776.08
42708,43958.645000000004
42709,14682.114000000001
42710,19092.097
42711,8598.169000000002
42712,15715.057999999999
42713,7930.234999999999
42714,8539.03
42715,4384.8099999999995
42716,4337.521
42717,1926.0
42718,17594.533999999996
42719,670.7
42720,1934.6329999999998
42721,59.349000000000004
42722,3845.5979999999995
42723,13573.605
42724,12687.367999999999
42725,60447.92999999999
42726,51674.05200000001
42727,12173.453
42728,23897.874000000003
42729,2145.702
42730,40476.269
42731,89.11800000000001
42732,1094.432
42733,13543.624
42734,103960.07800000001
42735,166.266
42736,26.048000000000002
42737,16644.587
42738,13.856
42739,3408.9159999999997
42740,351.12
42741,199.07300000000004
42742,8303.537
42743,54668.366
42744,21281.901
42745,35531.208999999995
42746,12795.184
42747,549.876
42748,1773.9600000000003
42749,61566.545
42750,14066.557000000004
42751,15190.378
42752,55228.032999999996
42753,1071.954
42754,20117.244
42755,86057.938
42756,2170.516
42757,3887.0299999999997
42758,9391.798
42759,5472.974
42760,23351.139
42761,3743.3829999999994
42762,35354.187
42763,1882.834
42764,2918.589
42765,7624.354000000001
42766,202.002
42767,15670.908
42768,35012.735
42769,200.59099999999995
42770,63119.106999999996
42771,6672.276
42772,28309.272999999997
42773,17462.793999999998
42774,144.48099999999997
42775,4900.124000000001
42776,774.835
42777,9456.994
42778,26914.992000000006
42779,2423.1969999999997
42780,7349.066000000001
42781,2224.4630000000006
42782,5105.663
42783,3794.6510000000003
42784,1760.664
42785,9500.048
42786,13152.146999999997
42787,1242.6429999999998
42788,8850.231
42789,84405.12099999998
42790,57464.65699999999
42791,12046.582
42792,4407.088
42793,60936.458
42794,27603.040999999997
42795,1321.636
42796,3887.1580000000004
42797,1824.1
42798,15871.954999999998
42799,13269.639
42800,21952.473000000005
42801,3503.05
42802,33917.714
42803,84.578
42804,30488.099
42805,4723.262000000001
42806,12778.169999999998
42807,4951.347
42808,3025.6510000000003
42809,17973.786
42810,175.078
42811,18297.32
42812,329.52
42813,39235.469
42814,7713.789000000002
42815,20283.158999999996
42816,68796.531
42817,977.8220000000001
42818,108365.026
42819,734.8970000000002
42820,9598.821999999996
42821,1398.002
42822,1532.045
42823,15024.607999999998
42824,13106.114000000001
42825,21209.963
42826,20394.064
42827,9667.664
42828,4674.353999999999
42829,23251.387
42830,9150.718
42831,946.3449999999997
42832,3256.812
42833,9869.532000000001
42834,2690.912
42835,32977.425
42836,7774.875
42837,8611.470000000001
42838,4189.261
42839,17913.185999999998
42840,473.87299999999993
42841,11820.384999999998
42842,21036.141
42843,6383.679
42844,4467.893
42845,54323.941999999995
42846,31559.093
42847,86314.441
42848,31566.935000000005
42849,2542.743
42850,69269.458
42851,18654.163
42852,35748.198000000004
42853,6424.765
42854,25999.406
42855,4653.826000000001
42856,5832.638000000001
42857,17768.938
42858,3727.897000000001
42859,11886.342
42860,7700.646000000001
42861,6774.090000000001
42862,263.872
42863,56989.849
42864,3606.6410000000005
42865,542.2439999999999
42866,1685.813
42867,25973.195
42868,64135.873
42869,5610.36
42870,1722.538
42871,6440.669
42872,11192.8
42873,28580.548
42874,762.3210000000001
42875,2653.3989999999994
42876,84.504
42877,10721.032
42878,67425.032
42879,708.408
42880,1974.6599999999999
42881,13013.510999999999
42882,47845.069
42883,8655.539999999999
42884,1873.5510000000006
42885,43763.44499999999
42886,29290.951
42887,51765.692
42888,4470.6089999999995
42889,8688.244999999999
42890,2664.8050000000003
42891,7783.951999999999
42892,368.56
42893,12340.957
42894,43948.251
42895,17749.200999999994
42896,675.291
42897,2211.38
42898,13362.041000000001
42899,17115.489
42900,9896.498000000001
42901,11621.119999999999
42902,16892.703
42903,1540.9689999999998
42904,23232.668999999998
42905,40870.04899999999
42906,17413.921
42907,84.388
42908,25043.707000000002
42909,38484.301
42910,304.75
42911,3927.881
42912,23061.654
42913,26.048000000000002
42914,6297.642
42915,9102.539999999999
42916,1501.554
42917,4073.3660000000004
42918,8616.344000000001
42919,342.538
42920,3085.1859999999997
42921,81562.174
42922,6320.111999999999
42923,5294.83
42924,51226.09800000001
42925,43006.719999999994
42926,1250.17
42927,74.38
42928,8830.552999999998
42929,1500.786
42930,793.556
42931,12.916999999999998
42932,290.943
42933,351.153
42934,4003.4399999999996
42935,31577.267000000003
42936,5486.365
42937,3611.649
42938,66461.714
42939,20212.32
42940,62994.453
42941,3493.4
42942,26303.46
42943,51368.020000000004
42944,553.98
42945,21657.547
42946,5563.942
42947,29601.77
42948,2512.0209999999997
42949,4058.694999999999
42950,1110.711
42951,29415.789
42952,102122.54400000002
42953,4957.9
42954,3883.121
42955,15500.300999999998
42956,3414.028
42957,5578.123
42958,55831.746999999996
42959,83468.32800000001
42960,26831.783000000003
42961,18249.203999999998
42962,9520.664
42963,2292.1349999999998
42964,13663.087999999998
42965,1003.1400000000001
42966,14230.257999999998
42967,1396.616
42968,26207.087
42969,32734.691000000003
42970,22887.750000000004
42971,20344.511000000002
42972,1139.6
42973,7456.132
42974,62314.469999999994
42975,9016.713
42976,32.614
42977,860.8860000000001
42978,18363.314000000002
42979,8663.342
42980,1554.1420000000003
42981,19246.779000000002
42982,30.350999999999992
42983,166.76100000000002
42984,2340.186
42985,28689.548000000003
42986,6339.254999999999
42987,123114.209
42988,227.7
42989,5544.622
42990,16227.421999999997
42991,9239.661
42992,53913.841
42993,13620.504
42994,10082.174
42995,33149.293000000005
42996,19854.511000000002
42997,14287.559999999998
42998,1104.502
42999,52374.435000000005
43000,383.908
43001,461.91999999999996
43002,6127.69
43003,7782.772999999999
43004,14609.922999999999
43005,10343.615999999998
43006,2999.1439999999993
43007,24.397
43008,61.620000000000005
43009,18466.188000000002
43010,4617.174
43011,10220.023
43012,9887.795
43013,30324.310000000005
43014,18677.781000000003
43015,16451.957000000002
43016,63248.442
43017,37031.638
43018,2690.248
43019,12620.136
43020,1970.0529999999999
43021,459.41999999999996
43022,10970.338000000002
43023,2061.8779999999997
43024,170.45499999999998
43025,43.438
43026,36505.308000000005
43027,3374.678
43028,50223.444
43029,18466.48
43030,271.255
43031,89213.03
43032,2622.0
43033,1247.8
43034,326.166
43035,44258.159
43036,19.083999999999996
43037,1133.98
43038,1298.721
43039,148.959
43040,30046.381999999994
43041,1103.839
43042,1974.2069999999999
43043,6983.932000000001
43044,12835.79
43045,1736.86
43046,18412.001
43047,3226.976
43048,6221.1410000000005
43049,64283.299
43050,6817.08
43051,999.2699999999999
43052,42490.052
43053,1865.0720000000001
43054,14748.686000000002
43055,8792.278999999999
43056,17211.995
43057,181.123
43058,15831.612999999998
43059,16180.315000000002
43060,13253.662999999997
43061,126139.219
43062,52982.157999999996
43063,16509.24
43064,15.604999999999999
43065,2809.612
43066,22079.268
43067,1226.5500000000002
43068,75524.813
43069,21190.538
43070,8291.043000000001
43071,490.659
43072,2615.1359999999995
43073,2508.8010000000004
43074,19027.760000000002
43075,2064.2400000000002
43076,62666.530000000006
43077,82.46600000000001
43078,2925.516
43079,6232.459000000001
43080,22.037
43081,6168.853999999999
43082,14312.325000000003
43083,13537.506
43084,799.108
43085,5335.838
43086,19359.292999999998
43087,14542.484
43088,18264.076
43089,106.60599999999997
43090,1599.77
43091,2978.1609999999996
43092,6381.1770000000015
43093,16125.151000000002
43094,7780.848000000001
43095,16424.973000000005
43096,60.628
43097,13626.545000000002
43098,1830.266
43099,68572.10800000001
43100,37384.49999999999
43101,8555.839000000002
43102,6587.444
43103,751.917
43104,14007.893
43105,5017.051
43106,36673.292
43107,15228.166999999996
43108,5721.7429999999995
43109,3091.4339999999993
43110,44877.157
43111,28874.195
43112,9749.617999999999
43113,1298.65
43114,97529.76
43115,48999.52200000001
43116,2554.926
43117,3608.21
43118,2531.5339999999997
43119,4421.005
43120,23381.799
43121,38496.107
43122,22185.261
43123,14491.923999999999
43124,3482.8830000000003
43125,13904.135
43126,12385.085
43127,24080.24
43128,23855.976000000002
43129,33285.449
43130,6938.539999999999
43131,65816.98499999999
43132,1179.205
43133,898.7370000000001
43134,23851.784000000003
43135,62645.76300000001
43136,8511.041
43137,17695.312
43138,14643.089000000002
43139,93827.992
43140,737.82
43141,23880.05
43142,16313.640000000003
43143,12460.877999999999
43144,32716.701
43145,43272.951
43146,15645.346000000001
43147,34688.65699999999
43148,7656.636
43149,42013.670999999995
43150,436.334
43151,2424.9310000000005
43152,9331.434
43153,550.5509999999999
43154,8456.625
43155,20947.626
43156,586.3019999999999
43157,33654.787
43158,1825.8370000000002
43159,9664.619999999999
43160,944.6439999999999
43161,19498.203999999994
43162,7912.241
43163,28693.322999999997
43164,1908.7399999999998
43165,4916.24
43166,15782.663
43167,10601.236
43168,641.6
43169,3352.572
43170,4647.99
43171,3237.673
43172,4028.2840000000006
43173,12667.513
43174,16047.634000000002
43175,18492.873999999996
43176,2747.966
43177,8412.256
43178,395.37
43179,24999.317
43180,1761.632
43181,31609.272999999997
43182,5344.519999999999
43183,2218.682
43184,104.518
43185,7737.135
43186,1806.8380000000002
43187,51350.964
43188,6135.574999999999
43189,4743.252
43190,36665.634999999995
43191,14902.241
43192,30.119999999999997
43193,42.459
43194,33087.473
43195,49438.903
43196,508.41400000000004
43197,28383.972999999998
43198,37.45
43199,1184.7079999999999
43200,44826.083999999995
43201,77.471
43202,7930.798
43203,145348.035
43204,19877.577
43205,570.204
43206,4.8
43207,4082.9490000000005
43208,908.2470000000001
43209,1399.5129999999997
43210,4395.924
43211,6304.236999999999
43212,1709.7169999999999
43213,6799.595000000001
43214,97262.82100000001
43215,2587.3689999999997
43216,1485.71
43217,3544.6880000000006
43218,698.133
43219,6683.6449999999995
43220,13351.358000000002
43221,27834.456
43222,25098.79
43223,2129.742
43224,3856.6170000000006
43225,5331.257
43226,40409.647
43227,8949.899999999998
43228,1017.45
43229,26374.585
43230,81834.68100000001
43231,1875.916
43232,5546.01
43233,6140.194
43234,32940.217
43235,8383.501
43236,1324.5
43237,10960.765999999998
43238,4913.939
43239,28520.892000000003
43240,8768.017000000003
43241,21027.075
43242,1995.1559999999997
43243,614.7
43244,21120.353000000003
43245,22865.925000000003
43246,968.1960000000003
43247,14546.895
43248,10944.38
43249,7733.159
43250,22214.305
43251,2985.4320000000002
43252,13980.776999999998
43253,20060.569
43254,11147.58
43255,2452.282
43256,24276.482
43257,87024.28399999999
43258,608.5
43259,25152.895999999997
43260,682.559
43261,20738.729
43262,1509.953
43263,13578.809999999998
43264,10046.571000000002
43265,18552.758
43266,1492.8950000000002
43267,1061.584
43268,22644.721
43269,42690.031
43270,13100.626
43271,7764.993
43272,3087.633
43273,2083.022
43274,38374.188
43275,61250.061
43276,30591.822999999997
43277,3243.2960000000003
43278,115902.353
43279,23497.765
43280,53689.738
43281,11.145
43282,26247.191000000003
43283,70178.948
43284,1670.9309999999998
43285,31486.972
43286,30898.460000000003
43287,16818.278
43288,6703.636
43289,196831.817
43290,4679.812999999999
43291,62678.26499999999
43292,1123.614
43293,1398.045
43294,18485.269
43295,303.8059999999999
43296,101239.87899999999
43297,59403.09199999999
43298,3247.843
43299,7738.457999999999
43300,12375.494999999999
43301,2031.2719999999997
43302,14372.764
43303,1056.461
43304,7309.091
43305,477.0089999999999
43306,5705.493
43307,5377.3
43308,3298.4840000000004
43309,2144.6230000000005
43310,4311.508
43311,3589.8769999999995
43312,5539.843000000001
43313,23083.306999999997
43314,16807.094999999998
43315,12622.667999999998
43316,921.2729999999999
43317,72319.10500000001
43318,3936.0409999999997
43319,37685.941
43320,13779.325
43321,4748.076
43322,2697.465
43323,5726.571999999999
43324,11562.857
43325,16811.570999999996
43326,1213.5840000000003
43327,74896.338
43328,4682.360999999999
43329,10605.55
43330,529.826
43331,10724.782000000001
43332,4863.351
43333,3542.982
43334,3584.364
43335,13119.795999999998
43336,23315.037999999997
43337,12286.117000000002
43338,3275.632
43339,34507.475
43340,8341.337
43341,11232.624000000002
43342,10336.198999999997
43343,243.555
43344,1221.632
43345,9231.234
43346,14740.304
43347,8150.868999999999
43348,2066.4500000000003
43349,51426.301999999996
43350,15388.073
43351,1746.5529999999999
43352,2083.1580000000004
43353,5018.697
43354,176988.25499999998
43355,242.52399999999994
43356,2180.88
43357,3031.094
43358,7688.445999999999
43359,1892.7370000000003
43360,98.14899999999999
43361,6118.331
43362,11384.689999999999
43363,7240.907000000001
43364,1013.5
43365,22885.234
43366,8908.337
43367,226.87399999999997
43368,63191.04800000001
43369,2935.92
43370,46093.38100000001
43371,9473.634
43372,820.542
43373,2471.951
43374,1975.1629999999998
43375,508.62699999999995
43376,17271.661
43377,17122.703
43378,3438.45
43379,528.3
43380,26605.013
43381,18325.583000000002
43382,4784.729
43383,5733.171000000001
43384,11901.646
43385,10985.536
43386,10924.231
43387,11059.518
43388,33433.642
43389,36212.088
43390,366.506
43391,8286.888
43392,40461.097
43393,7960.942999999999
43394,16844.449
43395,17823.651
43396,2488.2520000000004
43397,786.816
43398,138.16000000000003
43399,1980.1740000000002
43400,7957.635
43401,1440.054
43402,60717.759
43403,16290.372
43404,5787.334999999999
43405,1056.2800000000002
43406,13170.026999999998
43407,27698.081
43408,27945.836
43409,96678.09300000001
43410,2187.3089999999997
43411,6097.663
43412,845.2729999999999
43413,19683.514000000003
43414,2583.526
43415,1929.7120000000002
43416,18481.552
43417,9840.197
43418,14354.967999999999
43419,3623.6159999999995
43420,26330.832000000002
43421,532.0219999999999
43422,3405.5
43423,19063.074999999997
43424,56148.538
43425,128893.04100000001
43426,23672.67
43427,5683.693000000001
43428,17.056
43429,8343.861
43430,58739.333999999995
43431,11983.241999999998
43432,24.7
43433,305.021
43434,11453.822999999999
43435,6538.071
43436,24220.195
43437,7243.233
43438,12660.535
43439,6876.889
43440,19791.500999999997
43441,12806.904
43442,19238.996
43443,1945.8290000000002
43444,3065.776
43445,7611.807999999999
43446,19778.119
43447,1140.721
43448,5639.557
43449,12827.028999999999
43450,77970.949
43451,10326.662
43452,39673.191000000006
43453,25279.395
43454,5746.538
43455,33125.098
43456,5380.2970000000005
43457,1455.9840000000002
43458,2393.75
43459,33001.805
43460,81773.00899999999
43461,231.64399999999995
43462,360.229
43463,11632.735999999999
43464,17.5
43465,7656.751000000001
43466,38305.577
43467,10711.224
43468,29876.757
43469,38.303999999999995
43470,2390.4270000000006
43471,6120.710999999999
43472,9307.715
43473,27142.054000000004
43474,5138.955
43475,7583.198000000001
43476,14663.157000000001
43477,31635.189999999995
43478,20421.189000000006
43479,4101.603000000001
43480,9934.339000000002
43481,18980.933999999997
43482,5585.870999999999
43483,10190.745
43484,103760.497
43485,213.481
43486,15652.312
43487,2379.499
43488,2893.3869999999997
43489,21741.787
43490,11781.389
43491,2026.5119999999995
43492,7884.8820000000005
43493,15755.624
43494,1006.07
43495,7467.436
43496,71435.88500000001
43497,1620.172
43498,48592.828
43499,1348.809
43500,3886.8110000000006
43501,15196.889000000001
43502,4536.277
43503,36.158
43504,20.75
43505,4564.384
43506,14168.689000000002
43507,436.035
43508,300.756
43509,14561.493999999997
43510,2797.4180000000006
43511,17662.944
43512,17262.828999999998
43513,403.71599999999995
43514,62158.561
43515,9387.196
43516,2298.459
43517,289.72
43518,50138.095
43519,102508.762
43520,9632.317000000001
43521,551.789
43522,5648.574
43523,25172.695
43524,15809.207
43525,320.721
43526,3195.156
43527,83.434
43528,59209.121
43529,138197.74999999997
43530,9635.581000000002
43531,5389.731000000001
43532,3090.863
43533,7924.3409999999985
43534,6855.259
43535,2222.2309999999998
43536,6158.7080000000005
43537,3288.036000000001
43538,61512.36
43539,4886.820000000001
43540,843.1360000000001
43541,11045.432999999999
43542,2499.4880000000003
43543,6903.770999999999
43544,1260.293
43545,112.671
43546,23519.507999999998
43547,39049.945999999996
43548,27854.535000000003
43549,83.469
43550,3952.5089999999996
43551,52755.462
43552,9061.614
43553,269.17199999999997
43554,2444.192
43555,1177.8179999999998
43556,114206.84599999999
43557,56.55100000000001
43558,12479.007999999998
43559,21887.004999999997
43560,2117.464
43561,3888.7660000000005
43562,1826.0
43563,1094.719
43564,388.228
43565,13280.225999999999
43566,27.498
43567,6106.4839999999995
43568,10621.639
43569,10815.637999999999
43570,814.3689999999999
43571,55.730999999999995
43572,1762.486
43573,6535.68
43574,10783.705
43575,1662.2500000000005
43576,29338.263
43577,1249.368
43578,10661.992000000002
43579,481.82399999999996
43580,38921.90600000001
43581,781.9799999999998
43582,9149.33
43583,34509.026
43584,9936.956999999999
43585,5452.561000000001
43586,10534.776999999998
43587,876.517
43588,23.406
43589,37526.689
43590,1727.399
43591,13131.735999999999
43592,10793.024000000001
43593,1096.4029999999998
43594,1703.4160000000004
43595,64873.884
43596,9468.244
43597,41204.386999999995
43598,7302.278
43599,41211.10400000001
43600,8078.3589999999995
43601,2484.6150000000002
43602,9341.528
43603,47031.014
43604,10760.463
43605,579.076
43606,104.43999999999998
43607,314.929
43608,3571.4849999999997
43609,45809.616
43610,8604.162
43611,3644.928999999999
43612,2555.711
43613,3681.225
43614,17849.499000000003
43615,13297.088999999998
43616,5951.165
43617,997.3740000000001
43618,6571.182000000001
43619,55003.36000000001
43620,41977.975000000006
43621,19815.970999999998
43622,5356.945999999999
43623,94.26
43624,3572.6349999999998
43625,9866.888
43626,21058.083999999995
43627,6213.522
43628,5594.717
43629,14110.136999999999
43630,4890.111
43631,15309.403999999999
43632,29459.15
43633,9592.398000000001
43634,2003.5600000000002
43635,16116.970000000001
43636,10974.571
43637,21808.271999999997
43638,349.6
43639,403.46000000000004
43640,751.311
43641,411.36400000000003
43642,2861.2840000000006
43643,5743.717
43644,640.7710000000001
43645,23892.296000000002
43646,26308.321999999996
43647,651.51
43648,151.30900000000003
43649,5420.351000000001
43650,34993.449
43651,547.0919999999999
43652,9590.028000000002
43653,19.063
43654,21244.023
43655,21714.955
43656,15211.463
43657,5447.473
43658,8578.9
43659,77447.46800000001
43660,36.827999999999996
43661,70.17999999999999
43662,1247.3239999999998
43663,85119.71200000001
43664,2475.6229999999996
43665,4659.378
43666,590.2729999999999
43667,19737.123
43668,4072.3959999999993
43669,7042.782000000002
43670,272.982
43671,16150.417000000001
43672,7095.8550000000005
43673,35.921
43674,58432.551
43675,16983.469
43676,31901.748
43677,3499.425
43678,373.106
43679,257.82
43680,9268.395999999997
43681,13657.285999999998
43682,244.36800000000002
43683,35323.902
43684,1493.1480000000001
43685,948.3059999999999
43686,164.18599999999998
43687,37291.259
43688,50491.478
43689,4644.888000000001
43690,8993.571
43691,1767.9250000000004
43692,11333.707000000002
43693,12395.999000000002
43694,977.3169999999998
43695,1553.101
43696,156.989
43697,29932.281
43698,19888.132999999998
43699,13467.590999999997
43700,13864.060999999998
43701,2173.215
43702,1184.306
43703,4301.4800000000005
43704,12751.577
43705,16999.539
43706,19486.630000000005
43707,13085.22
43708,5313.063
43709,10577.411
43710,525.816
43711,15559.626999999999
43712,34354.229999999996
43713,3009.4259999999995
43714,25.375999999999998
43715,42.534000000000006
43716,78824.89800000002
43717,198.60899999999998
43718,9278.731
43719,7857.545
43720,1148.416
43721,2102.924
